seed,model,feature_set,RMSE,R2,MAE,Bias,Delta_RMSE,Delta_R2,Delta_MAE
27,ANN_PI,Set1,278.9870284874734,0.3265367393244456,209.93197358146858,-112.52958736160517,15.007024653390488,-0.07050403023393026,6.398640248135251
27,ANN_PI,Set2,249.16087061406859,0.4628376492624362,189.37083269161272,-85.85973057844129,-14.81913322001435,0.06579687970406034,-14.162500641720612
27,ANN_PI,Set3,269.12515244355393,0.37330754805179056,203.8497882519394,-96.0472414558932,5.1451486094709935,-0.0237332215065853,0.31645491860606967
27,ANN_PI,Set4,251.63058472471062,0.452136030399104,184.00697342247562,-76.15272174122596,-12.34941910937232,0.05509526084072813,-19.526359910857707
28,P-wave,P-wave,200.57600899563084,0.36028206896924964,143.84923076923076,39.683076923076925,0.0,0.0,0.0
28,ANN_PI,Set1,186.109760775033,0.44923180336573765,139.59324381691079,47.82184838494795,-14.466248220597834,0.08894973439648801,-4.255986952319972
28,ANN_PI,Set2,173.0437656685357,0.5238514484432133,137.21463831527655,65.25492741250036,-27.53224332709513,0.16356937947396366,-6.6345924539542125
28,ANN_PI,Set3,198.1300000903832,0.3757895538999536,143.2519075773536,45.67732058468719,-2.446008905247652,0.015507484930703974,-0.597323191877166
28,ANN_PI,Set4,213.535269151071,0.2749469458045005,160.23171664934438,86.02979914229522,12.959260155440148,-0.08533512316474912,16.38248588011362
29,P-wave,P-wave,216.01713895195365,0.39072547763663257,163.84259259259258,-18.92283950617284,0.0,0.0,0.0
29,ANN_PI,Set1,214.82598018217135,0.3974262584523811,163.00356059264556,-44.5693668582167,-1.1911587697823052,0.0067007808157485416,-0.839031999947025
29,ANN_PI,Set2,193.776951930098,0.5097237688543865,151.6081647429915,-35.21920423856895,-22.24018702185566,0.11899829121775396,-12.234427849601076
29,ANN_PI,Set3,224.75220540423066,0.340454863228138,167.69564034189486,-40.7936192622688,8.73506645227701,-0.05027061440849456,3.8530477493022772
29,ANN_PI,Set4,212.0996615194154,0.4126235240923406,166.70492078279764,-27.206486056563218,-3.9174774325382486,0.02189804645570803,2.862328190205062
30,P-wave,P-wave,285.77925978994165,-0.21642102343153713,225.1711956521739,96.50815217391305,0.0,0.0,0.0
30,ANN_PI,Set1,274.74496947068275,-0.12429945999607184,212.37170232474435,84.72610753069338,-11.0342903192589,0.09212156343546529,-12.799493327429559
30,ANN_PI,Set2,220.96425174077442,0.2727787861577847,183.49593978405233,80.95162412638179,-64.81500804916723,0.48919980958932185,-41.67525586812158
30,ANN_PI,Set3,252.7231927223189,0.04871050165727886,201.3182234362125,96.3389802025346,-33.056067067622735,0.265131525088816,-23.852972215961415
30,ANN_PI,Set4,200.38319516909826,0.40193952973387415,164.01725442380987,66.9855539675244,-85.39606462084339,0.6183605531654113,-61.15394122836403
31,P-wave,P-wave,303.58526586756005,-0.1677124165890651,241.740614334471,99.73378839590444,0.0,0.0,0.0
31,ANN_PI,Set1,279.0118409079276,0.013675575508672377,228.89361991652478,96.41099790207937,-24.57342495963246,0.18138799209773748,-12.846994417946206
31,ANN_PI,Set2,248.12558810697237,0.21995864945926014,204.00767297741416,65.63946164839577,-55.45967776058768,0.38767106604832524,-37.73294135705683
31,ANN_PI,Set3,344.7206986070565,-0.5055987345009227,263.9187972468408,107.7971532303191,41.13543273949642,-0.33788631791185764,22.178182912369834
31,ANN_PI,Set4,221.98096501274253,0.3756818098436743,180.57871262775885,44.7146015932579,-81.60430085481752,0.5433942264327394,-61.16190170671214
32,P-wave,P-wave,242.57946789787061,-0.25847811422901046,175.4766081871345,95.99122807017544,0.0,0.0,0.0
32,ANN_PI,Set1,224.20308946112297,-0.07503047208177183,170.8236576147175,99.82224414727004,-18.376378436747643,0.18344764214723863,-4.652950572417012
32,ANN_PI,Set2,210.47775610925052,0.052563745589222055,176.01597756226957,97.52569992439531,-32.101711788620094,0.3110418598182325,0.5393693751350668
32,ANN_PI,Set3,197.49855986694533,0.1658090855818095,154.403482038743,81.14703581368174,-45.080908030925286,0.42428719981081997,-21.07312614839151
32,ANN_PI,Set4,208.5671612711173,0.06968622949324954,171.1912792292012,98.21316059152214,-34.012306626753315,0.32816434372226,-4.285328957933302
33,P-wave,P-wave,202.64529392886269,0.1416513101342035,161.2969696969697,2.1575757575757577,0.0,0.0,0.0
33,ANN_PI,Set1,185.814906663669,0.27830814032242246,146.12452779930848,-21.687879293631333,-16.83038726519368,0.13665683018821895,-15.17244189766123
33,ANN_PI,Set2,179.58331845830918,0.32590254333681545,140.66374276915224,-19.20108141574666,-23.061975470553506,0.18425123320261194,-20.633226927817475
33,ANN_PI,Set3,192.9621673846822,0.2217214864929864,151.42986831075683,-5.372369739640545,-9.683126544180482,0.08007017635878289,-9.86710138621288
33,ANN_PI,Set4,188.50003225246542,0.2572997650251251,150.32428776202852,0.14742599081345306,-14.145261676397269,0.11564845489092157,-10.972681934941193
34,P-wave,P-wave,241.4500862375993,-0.18129758477761415,177.74174174174175,92.4084084084084,0.0,0.0,0.0
34,ANN_PI,Set1,223.91104762644582,-0.015910923717237457,171.34654061295885,78.40373403060907,-17.539038611153472,0.1653866610603767,-6.395201128782901
34,ANN_PI,Set2,181.02367757935252,0.3359888785101317,156.73612278028196,53.23425671664546,-60.42640865824677,0.5172864632877459,-21.00561896145979
34,ANN_PI,Set3,206.94854380729294,0.13218063698081906,154.33709063871663,66.57646852898816,-34.50154243030636,0.3134782217584332,-23.404651103025117
34,ANN_PI,Set4,163.3478185610091,0.4593312552378416,131.87186869039786,31.765148139822884,-78.1022676765902,0.6406288400154557,-45.86987305134389
35,P-wave,P-wave,221.3732199094434,0.41409752353996565,168.78947368421052,-17.698060941828256,0.0,0.0,0.0
35,ANN_PI,Set1,225.2606489383413,0.39333934245712376,166.83440761333767,-61.62850806565162,3.887429028897884,-0.020758181082841887,-1.9550660708728458
35,ANN_PI,Set2,217.9526214456888,0.4320640456186573,166.78545814620676,-40.65508565597625,-3.420598463754601,0.01796652207869165,-2.004015538003756
35,ANN_PI,Set3,230.86170303848257,0.3627953156466257,173.23491675866165,-53.353967693257815,9.488483129039167,-0.051302207893339946,4.445443074451134
35,ANN_PI,Set4,205.1880553987231,0.4966392814480667,155.21676420279263,-37.714698115532045,-16.185164510720313,0.08254175790810103,-13.572709481417888
