seed,model,feature_set,RMSE,R2,MAE,Bias,Delta_RMSE,Delta_R2,Delta_MAE
40,RF_PI,Set4,215.07965422521295,0.28600489845836685,160.711297957572,-86.93124447882471,-44.0874174452664,0.32271234098899304,-47.9417075069089
41,P-wave,P-wave,222.12070775915288,0.3695874478471042,168.17079889807164,-11.305785123966942,0.0,0.0,0.0
41,RF_PI,Set1,216.89914479688213,0.39887826132455506,160.99475395222703,-18.429198178676987,-5.2215629622707525,0.029290813477450883,-7.176044945844609
41,RF_PI,Set2,197.35247810263115,0.502340931038924,151.8383709270109,-5.9018627181019205,-24.768229656521726,0.1327534831918198,-16.332427971060724
41,RF_PI,Set3,206.78027869097247,0.4536574980096605,149.43989583049455,-25.90574728714136,-15.340429068180413,0.08407005016255631,-18.73090306757709
41,RF_PI,Set4,193.91703636539404,0.5195162714559913,147.80175328486425,-12.089448801441023,-28.20367139375884,0.14992882360888715,-20.36904561320739
42,P-wave,P-wave,235.17794961303179,0.4926488761941381,179.300395256917,-61.32411067193676,0.0,0.0,0.0
42,RF_PI,Set1,276.9281187793883,0.2965235905689214,209.21718836299715,-118.37140892186123,41.7501691663565,-0.1961252856252167,29.91679310608015
42,RF_PI,Set2,266.58193360089183,0.34810619374115015,196.27284245283664,-114.10839390904769,31.403983987860045,-0.14454268245298796,16.972447195919642
42,RF_PI,Set3,250.97625590044825,0.4221957929799166,186.2966000601028,-105.08044777393393,15.798306287416466,-0.0704530832142215,6.996204803185805
42,RF_PI,Set4,260.3584392815864,0.3781885049095627,191.70554339067507,-102.69302627933389,25.18048966855463,-0.11446037128457542,12.405148133758075
43,P-wave,P-wave,204.83680735419313,0.6089496877992291,153.58823529411765,-2.6013071895424837,0.0,0.0,0.0
43,RF_PI,Set1,245.19059591547713,0.4396953084641029,175.04727821514675,-34.39452234124742,40.353788561284006,-0.16925437933512621,21.459042921029095
43,RF_PI,Set2,223.25582541839964,0.535460936444782,155.0275451225558,-66.70289464904909,18.41901806420651,-0.0734887513544471,1.4393098284381551
43,RF_PI,Set3,205.9206627126516,0.6048004011377086,143.1251361953572,-49.00424964786327,1.0838553584584645,-0.004149286661520479,-10.463099098760466
43,RF_PI,Set4,217.99295591713812,0.5571042006421889,151.47937550233013,-64.53199118061386,13.156148562944992,-0.05184548715704018,-2.1088597917875234
44,P-wave,P-wave,189.16925854876175,0.16246683493576985,149.0586592178771,-45.32122905027933,0.0,0.0,0.0
44,RF_PI,Set1,211.91081865498055,-0.05101072725370348,166.61089714072128,-81.01149692861864,22.7415601062188,-0.21347756218947334,17.55223792284417
44,RF_PI,Set2,203.45792060188862,0.031164389482672195,161.92277681636077,-91.36878750454804,14.28866205312687,-0.13130244545309766,12.86411759848366
44,RF_PI,Set3,200.67674373757004,0.05747043707562205,159.6983318074065,-68.78220500449451,11.507485188808289,-0.1049963978601478,10.639672589529397
44,RF_PI,Set4,198.26407045976245,0.07999767126869939,156.48815612122164,-90.23074304576579,9.094811911000704,-0.08246916366707047,7.429496903344528
45,P-wave,P-wave,275.9557305391416,0.17740254904331998,216.9076086956522,-92.125,0.0,0.0,0.0
45,RF_PI,Set1,286.4155656000478,0.11386118884910812,220.829873028059,-149.50856521479474,10.459835060906187,-0.06354136019421186,3.922264332406826
45,RF_PI,Set2,262.00446527440397,0.2584748061933828,205.98726273019898,-139.68275521577405,-13.951265264737629,0.08107225715006283,-10.920345965453208
45,RF_PI,Set3,269.02356814448876,0.21821167177506628,207.69679220287782,-133.52719386551263,-6.932162394652835,0.040809122731746306,-9.21081649277437
45,RF_PI,Set4,256.50602025484864,0.2892716319046056,198.4908191863447,-132.89504801041366,-19.449710284292962,0.11186908286128561,-18.416789509307478
46,P-wave,P-wave,193.52822224299118,0.5410963139131193,149.8640226628895,4.028328611898017,0.0,0.0,0.0
46,RF_PI,Set1,234.60979855814875,0.32558809973840197,171.43428991530416,-18.97101865090085,41.08157631515758,-0.21550821417471733,21.570267252414652
46,RF_PI,Set2,227.7070756550708,0.36468957261114743,162.0246549804585,-10.471666342882132,34.17885341207963,-0.17640674130197187,12.160632317568997
46,RF_PI,Set3,202.7007854476213,0.4965645486075533,149.8855790140277,-26.271198696155523,9.172563204630137,-0.04453176530556602,0.021556351138201535
46,RF_PI,Set4,220.90058647954743,0.4021025935422964,152.59348443305979,-31.17572155480321,27.37236423655625,-0.13899372037082292,2.729461770170275
47,P-wave,P-wave,256.39331588875797,0.06198752617524872,199.52162162162162,122.5972972972973,0.0,0.0,0.0
47,RF_PI,Set1,234.2397805228069,0.2170815627557129,184.83887817004074,103.62679402325134,-22.153535365951058,0.15509403658046417,-14.682743451580876
47,RF_PI,Set2,197.00567934808518,0.44620030999365523,156.34248324267145,56.81384036876305,-59.38763654067279,0.3842127838184065,-43.17913837895017
47,RF_PI,Set3,229.10921704527166,0.2510025519610105,174.21984567807257,96.67633663888691,-27.284098843486305,0.1890150257857618,-25.301775943549046
47,RF_PI,Set4,230.9783092626413,0.23873193487536593,174.89956196339088,74.68719365161249,-25.41500662611668,0.1767444087001172,-24.62205965823074
48,P-wave,P-wave,293.2924077846005,0.2290418585364804,228.71270718232043,65.90055248618785,0.0,0.0,0.0
48,RF_PI,Set1,271.7062472959818,0.3383498647649441,216.69087534286314,28.652913483970877,-21.586160488618702,0.1093080062284637,-12.021831839457292
48,RF_PI,Set2,255.00104878708848,0.41720865899553927,191.30442139669145,-11.668475531679253,-38.29135899751205,0.18816680045905887,-37.408285785628976
48,RF_PI,Set3,259.60878692134185,0.3959568928042406,199.8301569254062,16.018050643831316,-33.68362086325868,0.16691503426776022,-28.882550256914243
48,RF_PI,Set4,251.23908730148798,0.43427734449892264,188.49242090297943,-3.7025037321633656,-42.05332048311254,0.20523548596244223,-40.220286279340996
49,P-wave,P-wave,198.84118065946606,0.3063396696908265,144.89635854341736,39.28851540616247,0.0,0.0,0.0
49,RF_PI,Set1,186.59598038628707,0.38914411807008,131.1096828332536,13.868126335862208,-12.245200273178995,0.08280444837925349,-13.786675710163763
49,RF_PI,Set2,188.48422156071493,0.3767185630522534,138.28511778844293,57.88033700094471,-10.356959098751133,0.07037889336142689,-6.611240754974432
49,RF_PI,Set3,178.16666867348547,0.44308731326474005,128.0740950100959,2.4436413416256237,-20.674511985980587,0.13674764357391356,-16.82226353332146
49,RF_PI,Set4,176.16395908874406,0.45553706989829534,125.76595348326589,16.52657624738902,-22.677221570721997,0.14919740020746886,-19.130405060151475
50,P-wave,P-wave,172.16528284002155,0.5950887108661105,138.0034965034965,19.43006993006993,0.0,0.0,0.0
50,RF_PI,Set1,199.54964392976112,0.45603539853376795,148.40540654388002,2.512649686017285,27.38436108973957,-0.13905331233234253,10.401910040383513
50,RF_PI,Set2,179.8605041154857,0.5580833780070324,130.20666640171152,-29.716230304137703,7.695221275464149,-0.03700533285907803,-7.796830101784991
50,RF_PI,Set3,177.6150219041505,0.5690487825186291,136.6694812396227,4.209834972506997,5.4497390641289485,-0.026039928347481367,-1.3340152638737948
50,RF_PI,Set4,187.70311736302037,0.5187046172371255,138.8295776576834,-19.928683226024763,15.537834522998821,-0.07638409362898502,0.8260811541868804
